period,flow,reporterCode,partnerCode,primaryValue
2023,X,58,496,26880573.0
2023,X,58,76,2639166380.0
2023,X,58,504,1172880510.0
2023,X,58,24,226595335.0
2023,X,58,458,829517568.0
2023,X,58,512,133876946.0
2023,X,58,144,80766968.0
2023,X,58,384,809041818.0
2023,X,58,826,23389321676.0
2023,X,58,31,56646926.0
2023,X,58,360,704620950.0
2023,X,58,50,229826320.0
2023,X,58,218,111007197.0
2023,X,58,704,866638706.0
2023,X,58,152,504076276.0
2023,X,58,834,94576496.0
2023,X,58,12,544105740.0
2023,X,58,682,2182429030.0
2023,X,58,170,489737415.0
2023,X,58,356,4827461380.0
2023,X,58,528,52930806106.0
2023,X,58,792,5179478475.0
2023,X,58,484,2129135804.0
2023,X,58,344,1669726905.0
2023,X,58,32,810147016.0
2023,X,58,404,200577514.0
2023,X,58,818,1354759145.0
2023,X,58,124,2987616485.0
2023,X,58,724,11107566499.0
2023,X,58,634,266304783.0
2023,X,58,604,221196866.0
2023,X,58,251,49739420139.0
2023,X,58,616,10286520620.0
2023,X,58,784,3920029887.0
2023,X,58,410,2000447831.0
2023,X,58,192,24948353.0
2023,X,58,368,303987885.0
2023,X,58,288,564916494.0
2023,X,58,380,18216520387.0
2023,X,58,446,8090383.0
2023,X,58,364,249963792.0
2023,X,58,414,254266496.0
2023,X,58,586,489620761.0
2023,X,58,710,1330461655.0
2023,X,58,214,164975907.0
2023,X,58,376,1884992244.0
2023,X,58,554,271281145.0
2023,X,58,764,826601878.0
2023,X,58,841,27717334741.0
2023,X,58,276,64055169590.0
2023,X,58,608,449028717.0
2023,X,58,36,1912707205.0
2023,X,58,230,191299129.0
2023,X,58,156,6804179160.0
2023,X,58,757,5004580481.0
2023,X,58,702,1450939261.0
2023,X,58,643,2085501424.0
2023,X,230,368,791680.0
2023,X,230,484,410950.0
2023,X,230,764,7107772.0
2023,X,230,12,258762.99999999997
2023,X,230,608,28133.0
2023,X,230,414,5761724.0
2023,X,230,643,12934261.0
2023,X,230,682,297920263.0
2023,X,230,214,287932.0
2023,X,230,554,3362647.0
2023,X,230,276,135401570.0
2023,X,230,31,4687.0
2023,X,230,380,56645400.0
2023,X,230,512,9973162.0
2023,X,230,152,72132.0
2023,X,230,724,11535269.0
2023,X,230,634,7855742.0
2023,X,230,251,34816848.0
2023,X,230,784,163901913.0
2023,X,230,702,73469218.0
2023,X,230,834,180447.0
2023,X,230,826,41452026.0
2023,X,230,36,25954945.0
2023,X,230,496,32720.0
2023,X,230,288,371829.0
2023,X,230,458,10832993.0
2023,X,230,818,8711748.0
2023,X,230,170,13872.0
2023,X,230,792,46367427.0
2023,X,230,704,47887435.0
2023,X,230,58,92309495.0
2023,X,230,410,116131396.0
2023,X,230,710,9976808.0
2023,X,230,24,100306.0
2023,X,230,616,4546263.0
2023,X,230,50,3022636.0
2023,X,230,32,52713.0
2023,X,230,360,23449869.0
2023,X,230,76,2317464.0
2023,X,230,504,2738381.0
2023,X,230,528,218711708.0
2023,X,230,344,21640052.0
2023,X,230,404,64898245.0
2023,X,230,156,131648666.99999999
2023,X,230,124,24774181.0
2023,X,230,841,276456880.0
2023,X,230,356,139250497.0
2023,X,230,376,104006742.0
2023,X,230,144,380514.0
2023,X,230,384,282116.0
2023,X,230,392,104119342.0
2023,X,230,364,1317348.0
2023,X,230,757,4407541.0
2023,X,230,586,35918565.0
2023,M,841,12,3150865569.0
2023,M,841,251,58921666947.0
2023,M,841,608,13686902717.0
