period,flow,reporterCode,partnerCode,primaryValue
2016,M,192,504,1244277.65
2016,M,192,528,136055978.63
2016,M,192,554,28729672.85
2016,M,192,586,17816295.09
2016,M,192,604,4860782.11
2016,M,192,608,1134880.25
2016,M,192,616,80212689.14
2016,M,192,634,3105701.6
2016,M,192,643,191168273.62
2016,M,192,682,2187349.95
2016,M,192,702,2828614.32
2016,M,192,704,269920397.01
2016,M,192,710,6276919.11
2016,M,192,724,1133902137.94
2016,M,192,757,32465756.85
2016,M,192,764,12548193.24
2016,M,192,784,2237134.06
2016,M,192,792,20936407.43
2016,M,192,818,377005.96
2016,M,192,826,52395146.92
2016,M,192,834,16772.04
2016,M,512,12,26535.758
2016,M,512,31,299.09
2016,M,512,32,57623102.746
2016,M,512,36,279738690.038
2016,M,512,50,18262411.88
2016,M,512,76,540738939.63
2016,M,512,124,151477952.557
2016,M,512,144,9566477.683
2016,M,512,152,10863650.518
2016,M,512,156,3107101288.631
2016,M,512,170,639966.132
2016,M,512,192,192905.054
2016,M,512,214,656668.341
2016,M,512,218,702312.03
2016,M,512,251,444271941.81
2016,M,512,276,1042227973.82
2016,M,512,288,157570.857
2016,M,512,344,7816649.492
2016,M,512,360,392399904.866
2016,M,512,364,691932473.487
2016,M,512,368,79216302.363
2016,M,512,380,726808727.825
2016,M,512,384,181482.428
2016,M,512,392,1605396945.241
2016,M,512,404,16607891.873
2016,M,512,410,616894709.109
2016,M,512,414,63638225.742
2016,M,512,458,270136852.151
2016,M,512,484,76624365.015
2016,M,512,496,32364.106
2016,M,512,504,8687294.407
2016,M,512,528,272859959.838
2016,M,512,554,60518226.023
2016,M,512,586,109239527.23
2016,M,512,604,1913718.944
2016,M,512,608,20556583.325
2016,M,512,616,75879106.305
2016,M,512,634,222158125.649
2016,M,512,643,274721205.444
2016,M,512,682,831821701.469
2016,M,512,702,102688521.317
2016,M,512,704,117454080.456
2016,M,512,710,51995386.738
2016,M,512,724,206675430.034
2016,M,512,757,176012720.18
2016,M,512,764,316779792.036
2016,M,512,784,3457231777.276
2016,M,512,792,368400138.495
2016,M,512,818,159972700.817
2016,M,512,826,600442039.588
2016,M,512,834,20268565.146
2016,M,24,12,2479734.6
2016,M,24,24,27622895.29
2016,M,24,32,72919279.59
2016,M,24,36,6845143.98
2016,M,24,50,1822198.91
2016,M,24,76,663651355.52
2016,M,24,124,62055042.3
2016,M,24,144,3675071.18
2016,M,24,152,8915599.61
2016,M,24,156,1668366975.34
2016,M,24,170,1667219.89
2016,M,24,192,15736626.1
2016,M,24,214,316545.46
2016,M,24,218,411824.08
2016,M,24,251,430314804.13
2016,M,24,276,286455189.09
2016,M,24,288,1572180.59
2016,M,24,344,43177787.53
2016,M,24,360,169052289.96
2016,M,24,364,1717160.7
2016,M,24,368,74115.11
2016,M,24,376,70977833.0
2016,M,24,380,317104877.45
2016,M,24,384,3572772.2
2016,M,24,392,58860070.55
2016,M,24,404,5640852.62
2016,M,24,410,425751660.35
2016,M,24,414,2101174.35
2016,M,24,458,484408461.22
2016,M,24,484,130123951.64
2016,M,24,504,51193390.01
2016,M,24,512,9238465.73
2016,M,24,528,248966632.44
2016,M,24,554,20111284.12
2016,M,24,586,27498190.38
2016,M,24,604,944289.82
2016,M,24,608,217671.73
2016,M,24,616,19526645.2
2016,M,24,634,7867033.6
2016,M,24,643,604763532.7
2016,M,24,682,37876956.88
2016,M,24,702,538430454.08
2016,M,24,704,40626543.78
2016,M,24,710,688595771.49
2016,M,24,724,196666288.04
2016,M,24,757,87107112.75
2016,M,24,764,213741079.03
2016,M,24,784,231102118.16
2016,M,24,792,204254727.08
2016,M,24,818,44445040.1
2016,M,24,826,525087289.79
2016,M,24,834,125016.7
2016,M,144,12,15371.0
2016,M,144,31,4131.0
2016,M,144,32,5918141.0
2016,M,144,36,196280228.0
2016,M,144,50,29351156.0
2016,M,144,76,193154502.0
2016,M,144,124,251066679.0
2016,M,144,152,15475192.0
2016,M,144,156,4270755906.0
2016,M,144,170,539782.0
2016,M,144,192,36230.0
2016,M,144,214,370704.0
2016,M,144,218,8266291.0
2016,M,144,251,295038060.0
2016,M,144,276,435009806.0
2016,M,144,288,252082.0
2016,M,144,344,465914497.0
2016,M,144,360,379081114.0
2016,M,144,364,6989667.0
2016,M,144,368,539065.0
2016,M,144,376,80909459.0
2016,M,144,380,276149849.0
2016,M,144,384,2767099.0
2016,M,144,392,949828612.0
2016,M,144,404,3150673.0
2016,M,144,410,324415779.0
2016,M,144,414,17222221.0
2016,M,144,446,1036590.0
2016,M,144,458,642030231.0
2016,M,144,484,12807472.0
2016,M,144,496,2118026.0
2016,M,144,504,612518.0
2016,M,144,512,38293072.0
2016,M,144,528,113308173.0
2016,M,144,554,196024233.0
2016,M,144,586,304124956.0
2016,M,144,604,1271553.0
2016,M,144,608,26612624.0
2016,M,144,616,28016612.0
2016,M,144,634,30106469.0
2016,M,144,643,199601619.0
2016,M,144,682,135849829.0
2016,M,144,702,1030315717.0
2016,M,144,704,269571820.0
2016,M,144,710,199817043.0
2016,M,144,724,77595889.0
2016,M,144,757,274245761.0
2016,M,144,764,514463335.0
2016,M,144,784,1067272644.0
2016,M,144,792,69153112.0
2016,M,144,818,27571396.0
2016,M,144,826,445737885.0
2016,M,144,834,1136012.0
2016,M,384,12,6236727.373
2016,M,384,24,24034565.146
2016,M,384,31,628303.338
2016,M,384,32,30164381.941
2016,M,384,36,31937573.656
2016,M,384,50,15883540.052
2016,M,384,76,55337374.07
2016,M,384,124,28513433.638
2016,M,384,144,2419390.284
2016,M,384,152,1032085.152
2016,M,384,156,1493891291.35
2016,M,384,170,160497735.019
2016,M,384,192,44296.805
2016,M,384,214,57734.653
2016,M,384,218,259239.353
2016,M,384,251,1137562337.313
2016,M,384,276,277808149.503
2016,M,384,288,53728931.068
2016,M,384,344,6149362.352
2016,M,384,360,51838341.518
2016,M,384,364,1979041.103
2016,M,384,376,9088182.653
2016,M,384,380,200761605.908
2016,M,384,392,206327264.483
2016,M,384,404,2817930.422
2016,M,384,410,119662732.513
2016,M,384,414,3343085.229
2016,M,384,446,144163.282
2016,M,384,458,44132761.068
2016,M,384,484,8606122.374
2016,M,384,504,179260795.791
2016,M,384,512,927167.896
2016,M,384,528,234902878.425
2016,M,384,554,15693729.652
2016,M,384,586,59989844.953
2016,M,384,604,862914.353
2016,M,384,608,2690896.356
2016,M,384,616,27411597.563
2016,M,384,634,29979558.625
2016,M,384,643,59231893.146
2016,M,384,682,74640391.816
2016,M,384,702,12813033.224
2016,M,384,704,130353799.91
2016,M,384,710,114049651.135
2016,M,384,724,273185333.185
2016,M,384,757,34416416.505
2016,M,384,764,263508572.094
2016,M,384,784,54410768.073
2016,M,384,792,129306262.699
2016,M,384,818,41488254.533
2016,M,384,826,162476898.574
2016,M,384,834,860604.033
2016,M,288,12,2740628.0
2016,M,288,24,16267822.0
2016,M,288,31,17745.0
2016,M,288,32,28101637.0
2016,M,288,36,91188815.0
2016,M,288,50,745516.0
2016,M,288,76,273431119.0
2016,M,288,124,236689073.0
2016,M,288,144,4227002.0
2016,M,288,152,6862285.0
2016,M,288,156,1964589969.0
2016,M,288,170,2118328.0
2016,M,288,192,1610.0
2016,M,288,214,290771.0
2016,M,288,218,309164.0
2016,M,288,251,382154913.0
2016,M,288,276,440715477.0
2016,M,288,288,94551856.0
2016,M,288,344,146814443.0
2016,M,288,360,67167282.0
2016,M,288,364,1842530.0
2016,M,288,368,510869.0
2016,M,288,376,51484705.0
2016,M,288,380,205343146.0
2016,M,288,384,65993057.0
2016,M,288,392,152628144.0
2016,M,288,404,5009549.0
2016,M,288,410,278238661.0
2016,M,288,414,3033420.0
2016,M,288,446,2586.0
2016,M,288,458,141139290.0
2016,M,288,484,16215603.0
2016,M,288,496,2058.0
2016,M,288,504,89243349.0
2016,M,288,512,1205463.0
2016,M,288,528,268491984.0
2016,M,288,554,31023678.0
2016,M,288,586,8677889.0
2016,M,288,604,299090.0
2016,M,288,608,4704872.0
2016,M,288,616,20103739.0
2016,M,288,634,10593408.0
2016,M,288,643,69249527.0
2016,M,288,682,51723706.0
2016,M,288,702,54394905.0
2016,M,288,704,219281235.0
2016,M,288,710,332993119.0
2016,M,288,724,167090544.0
2016,M,288,757,48226639.0
2016,M,288,764,147811823.0
2016,M,288,784,288771439.0
2016,M,288,792,287915050.0
2016,M,288,818,63995985.0
2016,M,288,826,1106716966.0
2016,M,288,834,1406286.0
2016,M,834,12,7823991.0
2016,M,834,24,26245.0
2016,M,834,31,18628.0
2016,M,834,32,7072618.0
2016,M,834,36,64515119.0
2016,M,834,50,1704528.0
2016,M,834,76,27850669.0
2016,M,834,124,100870079.0
2016,M,834,144,3234934.0
2016,M,834,152,641590.0
2016,M,834,156,1638488109.0
2016,M,834,170,665297.0
2016,M,834,192,10611.0
2016,M,834,214,17131.0
2016,M,834,218,17249.0
2016,M,834,251,67932645.0
2016,M,834,276,191675198.0
2016,M,834,288,1255401.0
2016,M,834,344,51588988.0
2016,M,834,360,64642973.0
2016,M,834,364,10545483.0
2016,M,834,368,35954.0
2016,M,834,376,7774686.0
2016,M,834,380,87661846.0
2016,M,834,384,241800.0
2016,M,834,392,371008242.0
2016,M,834,404,267744424.0
2016,M,834,410,165313964.0
2016,M,834,414,1718919.0
2016,M,834,458,260466372.0
2016,M,834,484,4811667.0
2016,M,834,496,54762.0
2016,M,834,504,9373734.0
2016,M,834,512,17514151.0
2016,M,834,528,105461947.0
2016,M,834,554,3601829.0
2016,M,834,586,32218783.0
2016,M,834,604,12990.0
2016,M,834,608,3609891.0
2016,M,834,616,24373882.0
2016,M,834,634,20578377.0
2016,M,834,643,107386378.0
2016,M,834,682,220352043.0
2016,M,834,702,52639471.0
2016,M,834,704,19061865.0
2016,M,834,710,472210118.0
2016,M,834,724,31507822.0
2016,M,834,757,129784706.0
2016,M,834,764,78586365.0
2016,M,834,784,592311767.0
2016,M,834,792,65380528.0
2016,M,834,818,34841254.0
2016,M,834,826,155043584.0
2016,M,31,12,383263.83
2016,M,31,24,776.83
2016,M,31,32,12924032.08
2016,M,31,36,7815324.7
2016,M,31,50,8517398.54
2016,M,31,76,161953423.98
2016,M,31,124,13969402.29
2016,M,31,144,44190524.63
2016,M,31,152,3448790.44
2016,M,31,156,703805738.56
2016,M,31,170,160947.09
2016,M,31,192,69860.48
2016,M,31,214,73579.69
2016,M,31,218,21083090.71
2016,M,31,251,150258919.73
2016,M,31,276,387554520.27
2016,M,31,288,202501.22
2016,M,31,344,950628.12
2016,M,31,360,46098260.72
2016,M,31,364,171472653.87
2016,M,31,368,48362.91
2016,M,31,376,15622452.27
2016,M,31,380,331663548.6
2016,M,31,384,14413.24
2016,M,31,392,282649785.18
2016,M,31,404,691119.37
2016,M,31,410,72046108.37
2016,M,31,414,3530921.28
2016,M,31,446,6.47
2016,M,31,458,36393909.21
2016,M,31,484,20831833.87
2016,M,31,496,23282.13
2016,M,31,504,2837018.62
2016,M,31,512,99743.79
2016,M,31,528,75467320.02
2016,M,31,554,39994830.65
2016,M,31,586,5862240.31
2016,M,31,604,636225.6
2016,M,31,608,1435218.2
2016,M,31,616,70162684.14
2016,M,31,634,62316.15
2016,M,31,643,1640929837.5
2016,M,31,682,12101139.89
2016,M,31,702,201497784.26
2016,M,31,704,27197069.82
2016,M,31,710,6242152.32
2016,M,31,724,50049980.46
2016,M,31,757,48544601.87
2016,M,31,764,25425125.6
2016,M,31,784,57705308.71
2016,M,31,792,1181434716.13
2016,M,31,818,4884560.79
2016,M,31,826,495213887.77
2016,M,31,834,343273.43
2016,M,446,32,6295701.0
2016,M,446,36,109079258.0
2016,M,446,50,3604848.0
2016,M,446,76,48613029.0
2016,M,446,124,36895791.0
2016,M,446,144,1257210.0
2016,M,446,152,3237832.0
2016,M,446,156,3132426220.0
2016,M,446,170,477132.0
2016,M,446,192,2248762.0
2016,M,446,214,507355.0
2016,M,446,218,401568.0
2016,M,446,251,713544378.0
2016,M,446,276,198877409.0
2016,M,446,288,1261.0
2016,M,446,344,792045907.0
2016,M,446,360,32302946.0
2016,M,446,364,47133.0
2016,M,446,376,2638248.0
2016,M,446,380,703549466.0
2016,M,446,392,565657601.0
2016,M,446,404,1123300.0
2016,M,446,410,182372539.0
2016,M,446,446,406235.0
2016,M,446,458,70185462.0
2016,M,446,484,4461649.0
2016,M,446,504,1271234.0
2016,M,446,512,97987.0
2016,M,446,528,168577158.0
2016,M,446,554,36383248.0
2016,M,446,586,923974.0
2016,M,446,604,798262.0
2016,M,446,608,21456839.0
2016,M,446,616,6932747.0
2016,M,446,634,2922.0
2016,M,446,643,2033858.0
2016,M,446,682,41466075.0
2016,M,446,702,133247982.0
2016,M,446,704,48331815.0
2016,M,446,710,15667649.0
2016,M,446,724,45349833.0
2016,M,446,757,702104279.0
2016,M,446,764,104584913.0
2016,M,446,784,518318.0
2016,M,446,792,14142641.0
2016,M,446,818,621629.0
2016,M,446,826,152149858.0
2016,M,446,834,1599951.0
2016,M,496,12,2408.0
2016,M,496,31,142700.0
2016,M,496,32,1503179.0
2016,M,496,36,21947127.0
2016,M,496,50,6000948.0
2016,M,496,76,3971676.0
2016,M,496,124,19183572.0
2016,M,496,144,1215715.0
2016,M,496,152,809379.0
2016,M,496,156,1040232836.0
2016,M,496,170,44015.0
2016,M,496,192,41959.0
2016,M,496,214,93538.0
2016,M,496,218,518903.0
2016,M,496,251,19505066.0
2016,M,496,276,120024448.0
2016,M,496,344,14314007.0
2016,M,496,360,11758387.0
2016,M,496,364,84092.0
2016,M,496,376,906869.0
2016,M,496,380,31991101.0
2016,M,496,384,3009.0
2016,M,496,392,330608393.0
2016,M,496,404,12521.0
2016,M,496,410,197888962.0
2016,M,496,446,32500.0
2016,M,496,458,41075583.0
2016,M,496,484,9384277.0
2016,M,496,504,941674.0
2016,M,496,528,12818300.0
2016,M,496,554,8626395.0
2016,M,496,586,1299163.0
2016,M,496,604,160318.0
2016,M,496,608,4034171.0
2016,M,496,616,40754446.0
2016,M,496,634,25079.0
2016,M,496,643,861885671.0
2016,M,496,682,56716.0
2016,M,496,702,14745275.0
2016,M,496,704,40139187.0
2016,M,496,710,1509212.0
2016,M,496,724,14413858.0
2016,M,496,757,9996586.0
2016,M,496,764,30198935.0
2016,M,496,784,927841.0
2016,M,496,792,26000504.0
2016,M,496,818,361687.0
2016,M,496,826,28200834.0
2016,M,496,834,4868.0
2023,X,156,12,9457689464.0
2023,X,156,24,4141201134.0
2023,X,156,31,1715967.0
2023,X,156,32,10739158729.0
2023,X,156,36,73814238179.0
2023,X,156,50,22953015504.0
2023,X,156,76,59105409511.0
2023,X,156,124,45074269772.0
2023,X,156,144,3755454037.0
2023,X,156,152,19508027539.0
2023,X,156,170,12371570749.0
2023,X,156,192,503769277.0
2023,X,156,214,4335503580.0
2023,X,156,218,5861207557.0
2023,X,156,251,42112745547.0
2023,X,156,276,100565204356.0
2023,X,156,288,9226909089.0
2023,X,156,344,274519285068.0
2023,X,156,360,65195769414.0
2023,X,156,364,10034585057.0
2023,X,156,368,14286321780.0
2023,X,156,376,14985244934.0
2023,X,156,380,44522402808.0
2023,X,156,384,4208097072.0
2023,X,156,392,157499979155.0
2023,X,156,404,7879355154.0
2023,X,156,410,148982810996.0
2023,X,156,414,5224580255.0
2023,X,156,446,3762108361.0
2023,X,156,458,87369777322.0
2023,X,156,484,81463411165.0
2023,X,156,496,3470407580.0
2023,X,156,504,6454069521.0
2023,X,156,512,3798023173.0
2023,X,156,528,100195459698.0
2023,X,156,554,7868530022.0
2023,X,156,586,17298320975.0
2023,X,156,604,12110982799.0
2023,X,156,608,52400745910.0
2023,X,156,616,37167370901.0
2023,X,156,634,3636153018.0
2023,X,156,643,110935409106.0
2023,X,156,682,42855038497.0
2023,X,156,702,76945384255.0
2023,X,156,704,137607205249.0
2023,X,156,710,23650491937.0
2023,X,156,724,39705452813.0
2023,X,156,757,5776436893.0
2023,X,156,764,75732738143.0
2023,X,156,784,55683130074.0
2023,X,156,792,38872861571.0
2023,X,156,818,14934546799.0
2023,X,156,826,77911448112.0
2023,X,156,834,8091859941.0
2023,X,276,12,2341667521.518
2023,X,276,24,312086447.024
2023,X,276,31,647367451.752
2023,X,276,32,2815600442.653
2023,X,276,36,12856348023.604
2023,X,276,50,936504573.621
2023,X,276,76,14076463087.116
2023,X,276,124,13988731286.221
2023,X,276,144,204712164.493
2023,X,276,152,3733309923.157
2023,X,276,156,106869688999.974
2023,X,276,170,2173512521.546
2023,X,276,192,185142551.229
2023,X,276,214,414298440.524
2023,X,276,218,605476050.518
2023,X,276,251,130330913943.063
2023,X,276,288,276508435.502
2023,X,276,344,6887886122.863
2023,X,276,360,3737848112.734
2023,X,276,364,1317239919.453
2023,X,276,368,1339377714.048
2023,X,276,376,5881688889.215
2023,X,276,380,92853716302.724
2023,X,276,384,438985412.429
2023,X,276,392,22349338109.903
2023,X,276,404,295421085.332
2023,X,276,410,22357918996.561
2023,X,276,414,1254315261.729
2023,X,276,446,170595800.939
2023,X,276,458,6900534554.658
2023,X,276,484,20743576212.267
2023,X,276,496,195808756.817
2023,X,276,504,3556099280.547
2023,X,276,512,902198153.505
2023,X,276,528,121179828522.642
2023,X,276,554,1741069967.744
2023,X,276,586,1064040001.451
2023,X,276,604,1201980082.631
2023,X,276,608,2111520962.328
2023,X,276,616,98515801222.798
2023,X,276,634,1431702876.146
2023,X,276,643,9968465530.975
2023,X,276,682,8964202402.912
2023,X,276,702,8214570591.389
2023,X,276,704,3869576278.913
2023,X,276,710,10962398849.693
2023,X,276,724,58905787972.767
2023,X,276,757,75244010321.504
2023,X,276,764,5868744805.884
2023,X,276,784,9560118373.432
2023,X,276,792,33767609028.615
2023,X,276,818,5878948992.438
2023,X,276,826,86161909957.127
2023,X,276,834,202208042.958
2023,X,392,12,79210311.842
2023,X,392,24,48017314.815
2023,X,392,31,58552247.631
2023,X,392,32,901553408.141
2023,X,392,36,16748082386.396
2023,X,392,50,1746025753.881
2023,X,392,76,4241480762.765
2023,X,392,124,10901320812.248
2023,X,392,144,166843003.241
2023,X,392,152,2027555041.194
2023,X,392,156,126133117978.753
2023,X,392,170,974413960.127
2023,X,392,192,15842481.472
2023,X,392,214,361205775.727
2023,X,392,218,553057314.746
2023,X,392,251,7016716743.957
2023,X,392,276,19330258239.468
2023,X,392,288,101037217.271
2023,X,392,344,32501628523.841
2023,X,392,360,14421563388.658
2023,X,392,364,64051885.417
2023,X,392,368,845858972.776
2023,X,392,376,1311248096.693
2023,X,392,380,6060164773.181
2023,X,392,384,80267267.332
2023,X,392,404,946828523.985
2023,X,392,410,46906475347.111
2023,X,392,414,1945700546.553
2023,X,392,446,470384992.801
2023,X,392,458,13939096329.764
2023,X,392,484,13087490267.058
2023,X,392,496,766145590.277
2023,X,392,504,268865914.861
2023,X,392,512,1217417337.431
2023,X,392,528,13427502957.165
2023,X,392,554,2903388584.741
2023,X,392,586,1036105129.44
2023,X,392,604,793649525.568
2023,X,392,608,10128688350.616
2023,X,392,616,4193951295.973
2023,X,392,634,1409169375.967
2023,X,392,643,2851067353.65
2023,X,392,682,6344772574.968
2023,X,392,702,18805421963.25
2023,X,392,704,17141817337.156
2023,X,392,710,2506672268.361
2023,X,392,724,3273961383.547
2023,X,392,757,5338820226.395
2023,X,392,764,29328208701.463
2023,X,392,784,10385098965.998
2023,X,392,792,3981427594.586
2023,X,392,818,674599449.764
2023,X,392,826,12005056454.01
2023,X,392,834,556063486.687
2023,X,826,12,263557978.008
2023,X,826,24,364422404.503
2023,X,826,31,571328902.646
2023,X,826,32,505136407.573
2023,X,826,36,5865635240.052
2023,X,826,50,609544288.532
2023,X,826,76,3205396826.7
2023,X,826,124,7661782593.021
2023,X,826,144,174342784.203
2023,X,826,152,635363594.072
2023,X,826,156,34286412813.993
2023,X,826,170,672001435.378
2023,X,826,192,7596252.842
2023,X,826,214,189310893.033
2023,X,826,218,116862258.049
2023,X,826,251,29229533982.005
2023,X,826,276,39590607372.934
2023,X,826,288,444740523.364
2023,X,826,344,16152182455.715
2023,X,826,360,989156022.986
2023,X,826,364,78020995.662
2023,X,826,368,551860867.282
2023,X,826,376,1876743132.731
2023,X,826,380,12071983252.041
2023,X,826,384,214295197.32
2023,X,826,392,6978414563.86
2023,X,826,404,307943540.28
2023,X,826,410,6206041985.772
2023,X,826,414,819354176.385
2023,X,826,446,281624297.454
2023,X,826,458,2078410576.635
2023,X,826,484,1982497893.229
2023,X,826,496,25109081.347
2023,X,826,504,1065222634.62
2023,X,826,512,627807392.742
2023,X,826,528,36870866574.728
2023,X,826,554,1247798246.219
2023,X,826,586,578631349.935
2023,X,826,604,263694436.292
2023,X,826,608,769060236.126
2023,X,826,616,8214379782.674
2023,X,826,634,4528159565.083
2023,X,826,643,814337271.749
2023,X,826,682,5613230805.846
2023,X,826,702,7526408162.634
2023,X,826,704,927864249.231
2023,X,826,710,2105954256.196
2023,X,826,724,11710020723.586
2023,X,826,757,35631872142.581
2023,X,826,764,1957103694.535
2023,X,826,784,9211652136.516
2023,X,826,792,8142013795.029
2023,X,826,818,1950202403.729
2023,X,826,834,172391246.526
2023,X,251,12,4899959324.563
2023,X,251,24,353502496.97
2023,X,251,31,247888752.149
2023,X,251,32,951279340.541
2023,X,251,36,4012271043.954
2023,X,251,50,197752775.457
2023,X,251,76,4740497437.46
2023,X,251,124,4402324420.926
2023,X,251,144,149480992.886
2023,X,251,152,1096343465.386
2023,X,251,156,27837415123.089
2023,X,251,170,1160184220.486
2023,X,251,192,113242394.845
2023,X,251,214,205993410.552
2023,X,251,218,158502409.752
2023,X,251,276,90761299660.439
2023,X,251,288,280500173.895
2023,X,251,344,6303364698.2
2023,X,251,360,1343822430.665
2023,X,251,364,308489081.856
2023,X,251,368,362426557.209
2023,X,251,376,1985317067.616
2023,X,251,380,58396731179.508
2023,X,251,384,1489834310.99
2023,X,251,392,7504173276.177
2023,X,251,404,182857822.008
2023,X,251,410,6725446697.139
2023,X,251,414,865603048.541
2023,X,251,446,478415868.216
2023,X,251,458,1288916291.049
2023,X,251,484,3939537462.59
2023,X,251,496,67891634.922
2023,X,251,504,6873926777.802
2023,X,251,512,328080853.394
2023,X,251,528,25205651235.676
2023,X,251,554,571505758.43
2023,X,251,586,281107363.804
2023,X,251,604,315479215.32
2023,X,251,608,1231662301.169
2023,X,251,616,15907102062.64
2023,X,251,634,1633005529.616
2023,X,251,643,2226084341.588
2023,X,251,682,4402612604.961
2023,X,251,702,10961692196.687
2023,X,251,704,1321475499.166
2023,X,251,710,1942672317.782
2023,X,251,724,49041987986.288
2023,X,251,757,27410367669.019
2023,X,251,764,1874391676.118
2023,X,251,784,5646217742.515
2023,X,251,792,12934701090.612
2023,X,251,818,1906089233.433
2023,X,251,826,39631749915.87
2023,X,251,834,67463932.155
2023,X,380,12,3041549224.243
2023,X,380,24,473766699.28
2023,X,380,31,406048044.737
2023,X,380,32,1460285832.633
2023,X,380,36,5660945986.761
2023,X,380,50,600839372.712
2023,X,380,76,5799898396.33
2023,X,380,124,6828513380.12
2023,X,380,144,222548131.399
2023,X,380,152,1379513355.071
2023,X,380,156,20728303835.313
2023,X,380,170,959487120.504
2023,X,380,192,176753310.751
2023,X,380,214,657333777.781
2023,X,380,218,420402402.514
2023,X,380,251,68733503665.298
2023,X,380,276,80799805324.748
2023,X,380,288,202178263.245
2023,X,380,344,5393072969.194
2023,X,380,360,1502801801.343
2023,X,380,364,646180905.01
2023,X,380,368,970087148.198
2023,X,380,376,3649015432.823
2023,X,380,384,336239437.434
2023,X,380,392,8687651327.241
2023,X,380,404,149121198.143
2023,X,380,410,7225553710.096
2023,X,380,414,2387993508.229
2023,X,380,446,349225369.759
2023,X,380,458,1483033646.2
2023,X,380,484,6679194404.971
2023,X,380,496,83721844.246
2023,X,380,504,2997964737.234
2023,X,380,512,459902192.952
2023,X,380,528,20001191306.219
2023,X,380,554,728878778.141
2023,X,380,586,463223106.239
2023,X,380,604,653491544.884
2023,X,380,608,868774037.728
2023,X,380,616,21374698668.239
2023,X,380,634,2850161337.383
2023,X,380,643,5009628035.088
2023,X,380,682,5265632324.913
2023,X,380,702,3071137090.118
2023,X,380,704,1324871572.949
2023,X,380,710,2392323221.351
2023,X,380,724,35803963680.549
2023,X,380,757,32988836567.729
2023,X,380,764,2070918177.385
2023,X,380,784,7208949486.419
2023,X,380,792,15378840995.414
2023,X,380,818,3630952950.815
2023,X,380,826,28170667121.493
2023,X,380,834,156039737.578
2023,X,124,12,971333448.576
2023,X,124,24,42676610.886
2023,X,124,31,8182261.841
2023,X,124,32,300460841.791
2023,X,124,36,2352021332.208
2023,X,124,50,975369707.635
2023,X,124,76,3031437604.549
2023,X,124,144,110406051.909
2023,X,124,152,734029699.139
2023,X,124,156,22612235334.833
2023,X,124,170,913196324.812
2023,X,124,192,226072520.532
2023,X,124,214,219288851.111
2023,X,124,218,489632037.065
2023,X,124,251,3164752383.727
2023,X,124,276,5339547643.061
2023,X,124,288,208372345.725
2023,X,124,344,3637125266.941
2023,X,124,360,1728518658.35
2023,X,124,364,338350089.457
2023,X,124,368,281054629.315
2023,X,124,376,318157292.642
2023,X,124,380,1994016166.026
2023,X,124,384,97695644.39
2023,X,124,392,11736988181.798
2023,X,124,404,82077061.556
2023,X,124,410,5157611433.674
2023,X,124,414,105041214.797
2023,X,124,446,23963312.707
2023,X,124,458,910006923.059
2023,X,124,484,6571267868.285
2023,X,124,496,22778856.258
2023,X,124,504,590704234.39
2023,X,124,512,89833539.028
2023,X,124,528,5513765653.861
2023,X,124,554,340554134.901
2023,X,124,586,167150861.456
2023,X,124,604,1022152158.585
2023,X,124,608,925005941.745
2023,X,124,616,886850674.596
2023,X,124,634,168700588.548
2023,X,124,643,35938821.607
2023,X,124,682,1605308311.827
2023,X,124,702,1280514990.125
2023,X,124,704,576130988.22
2023,X,124,710,342362634.319
2023,X,124,724,1697516988.617
2023,X,124,757,3542935679.805
2023,X,124,764,799549400.259
2023,X,124,784,1539957914.015
2023,X,124,792,912135802.676
2023,X,124,818,293824850.512
2023,X,124,826,11282908106.828
2023,X,124,834,53922357.07
2023,X,76,12,2373913302.0
2023,X,76,24,409769293.0
2023,X,76,31,27665388.0
2023,X,76,32,16712209284.0
2023,X,76,36,712786968.0
2023,X,76,50,2105984306.0
2023,X,76,124,5772279323.0
2023,X,76,144,40142962.0
2023,X,76,152,7944784712.0
2023,X,76,156,104324811805.0
2023,X,76,170,3822571869.0
2023,X,76,192,220138343.0
2023,X,76,214,1067075215.0
2023,X,76,218,1110177865.0
2023,X,76,251,2975519909.0
2023,X,76,276,5646806466.0
2023,X,76,288,297101537.0
2023,X,76,344,1438416299.0
2023,X,76,360,4126775075.0
2023,X,76,364,2298109484.0
2023,X,76,368,1288662425.0
2023,X,76,376,661867476.0
2023,X,76,380,4085106804.0
2023,X,76,384,221966103.0
2023,X,76,392,6620217025.0
2023,X,76,404,126351494.0
2023,X,76,410,5640635083.0
2023,X,76,414,268028150.0
2023,X,76,446,2811310.0
2023,X,76,458,4066503324.0
2023,X,76,484,8571678431.0
2023,X,76,496,2867232.0
2023,X,76,504,1238351221.0
2023,X,76,512,1191451418.0
2023,X,76,528,12148381795.0
2023,X,76,554,116617662.0
2023,X,76,586,352370192.0
2023,X,76,604,3196094519.0
2023,X,76,608,1550999933.0
2023,X,76,616,1750837816.0
2023,X,76,634,363982418.0
2023,X,76,643,1343313932.0
2023,X,76,682,3203556626.0
2023,X,76,702,7459246165.0
2023,X,76,704,3722437150.0
2023,X,76,710,1642492859.0
2023,X,76,724,7858769806.0
2023,X,76,757,1384405347.0
2023,X,76,764,3349745364.0
2023,X,76,784,3165705594.0
2023,X,76,792,3381552524.0
2023,X,76,818,2314700830.0
2023,X,76,826,3343092336.0
